conflict_id,dyad_id,year,location_inc,side_a,side_a_2nd,side_a_id,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,bdbest,bdlow,bdhigh,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
259,"523, 524, 525",2005,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of South Korea, Government of Ukraine, Government of United Kingdom, Government of United States of America",116,"Ansar al-Islam, IS, RJF","233, 234, 235",,2,,2608,2542,3563,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 325, 705, 367, 368, 343, 359, 712, 210, 385, 290, 235, 360, 317, 732, 369, 200, 2",,,645,645,2,18.1
259,"523, 524, 525",2006,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of Slovakia, Government of South Korea, Government of United Kingdom, Government of United States of America",116,"Ansar al-Islam, IS, RJF","233, 234, 235",,2,,3934,3195,4134,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 317, 732, 200, 2",,,645,645,2,18.1
259,"523, 524, 525, 13891",2007,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of Slovakia, Government of South Korea, Government of Tonga, Government of United Kingdom, Government of United States of America",116,"Ansar al-Islam, IS, RJF, al-Mahdi Army","233, 234, 235, 5659",,2,,2212,2040,2481,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 317, 732, 972, 200, 2",,,645,645,2,18.1
259,"524, 13891",2008,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of South Korea, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America",116,"IS, al-Mahdi Army","234, 5659",,2,,2112,2098,2539,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 732, 972, 369, 200, 2",,,645,645,2,18.1
259,524,2009,Iraq,Government of Iraq,"Government of Australia, Government of El Salvador, Government of Estonia, Government of United Kingdom, Government of United States of America",116,IS,234,,2,,1036,926,1074,4,Iraq,645,"900, 92, 366, 200, 2",,,645,645,2,18.1
259,524,2010,Iraq,Government of Iraq,Government of United States of America,116,IS,234,,2,,1015,836,1060,4,Iraq,645,2,,,645,645,2,18.1
259,"523, 524",2011,Iraq,Government of Iraq,Government of United States of America,116,"Ansar al-Islam, IS","233, 234",,2,,864,737,959,4,Iraq,645,2,,,645,645,2,18.1
259,524,2012,Iraq,Government of Iraq,,116,IS,234,,2,,565,487,598,3,Iraq,645,,,,645,645,2,18.1
259,524,2013,Iraq,Government of Iraq,,116,IS,234,,2,,1870,1723,1924,3,Iraq,645,,,,645,645,2,18.1
259,524,2014,Iraq,Government of Iraq,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",116,IS,234,,2,,13443,12868,14750,4,"Iraq, Syria",645,"900, 692, 211, 20, 390, 220, 663, 210, 670, 696, 200, 2",,,645,"645, 652",2,18.1
259,524,2015,Iraq,Government of Iraq,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",116,IS,234,,2,,11557,11479,12755,4,"France, Iraq, Libya, Syria",645,"900, 692, 211, 20, 390, 220, 663, 210, 670, 696, 200, 2",,,645,"220, 645, 620, 652",2,18.1
260,"532, 533",1989,Lebanon,Government of Lebanon,Government of Syria,119,"Forces of Michel Aoun, Lebanese Forces","242, 243",,2,,711,606,906,4,Lebanon,660,652,,,660,660,2,18.1
260,532,1990,Lebanon,Government of Lebanon,Government of Syria,119,Forces of Michel Aoun,242,,2,,700,400,800,4,Lebanon,660,652,,,660,660,2,18.1
262,537,1989,Laos,Government of Laos,,149,LRM,246,,2,,30,30,30,3,Laos,812,,,,812,812,3,18.1
262,537,1990,Laos,Government of Laos,,149,LRM,246,,2,,249,45,249,3,Laos,812,,,,812,812,3,18.1
264,549,1993,Myanmar (Burma),Government of Myanmar (Burma),,144,MTA,255,,1,Shan,130,130,230,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,549,1994,Myanmar (Burma),Government of Myanmar (Burma),,144,MTA,255,,1,Shan,526,526,984,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,549,1995,Myanmar (Burma),Government of Myanmar (Burma),,144,MTA,255,,1,Shan,174,174,332,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,550,1996,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,25,25,25,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,550,1997,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,152,152,157,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,550,1998,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,25,25,25,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,550,1999,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,25,25,25,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,550,2000,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,69,69,69,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,550,2001,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,117,117,117,3,"Myanmar (Burma), Thailand",775,,,,775,"775, 800",3,18.1
264,550,2002,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,184,183,250,3,"Myanmar (Burma), Thailand",775,,,,775,"775, 800",3,18.1
264,550,2005,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,27,27,28,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,550,2006,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,48,38,49,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,550,2007,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,29,29,29,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,550,2008,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,31,31,31,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,550,2009,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,52,52,60,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,550,2010,Myanmar (Burma),Government of Myanmar (Burma),,144,RCSS,256,,1,Shan,36,36,36,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,"550, 11972",2011,Myanmar (Burma),Government of Myanmar (Burma),,144,"RCSS, SSPP","256, 1122",,1,Shan,170,169,172,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,"550, 11972",2013,Myanmar (Burma),Government of Myanmar (Burma),,144,"RCSS, SSPP","256, 1122",,1,Shan,83,80,85,3,Myanmar (Burma),775,,,,775,775,3,18.1
264,11972,2015,Myanmar (Burma),Government of Myanmar (Burma),,144,SSPP,1122,,1,Shan,75,75,306,3,Myanmar (Burma),775,,,,775,775,3,18.1
265,12009,2013,DR Congo (Zaire),Government of DR Congo (Zaire),,89,Kata Katanga,3967,,1,Katanga,94,90,115,3,DR Congo (Zaire),490,,,,490,490,4,18.1
265,12009,2014,DR Congo (Zaire),Government of DR Congo (Zaire),,89,Kata Katanga,3967,,1,Katanga,59,29,59,3,DR Congo (Zaire),490,,,,490,490,4,18.1
267,"558, 559",1989,Ethiopia,Government of Ethiopia,,97,"EPRDF, Military faction (forces of Amsha Desta and Merid Negusie)","413, 414",,2,,18403,18403,18420,3,Ethiopia,530,,,,530,530,4,18.1
267,558,1990,Ethiopia,Government of Ethiopia,,97,EPRDF,414,,2,,18985,18985,18985,3,Ethiopia,530,,,,530,530,4,18.1
267,"558, 12104",1991,Ethiopia,Government of Ethiopia,,97,"EPRDF, Military faction (Harar garrison)","414, 1215",,2,,4520,4520,5570,3,Ethiopia,530,,,,530,530,4,18.1
269,562,1996,Nepal,Government of Nepal,,146,CPN-M,258,,2,,44,44,46,3,Nepal,790,,,,790,790,3,18.1
269,562,1997,Nepal,Government of Nepal,,146,CPN-M,258,,2,,40,40,40,3,Nepal,790,,,,790,790,3,18.1
269,562,1998,Nepal,Government of Nepal,,146,CPN-M,258,,2,,250,118,302,3,Nepal,790,,,,790,790,3,18.1
269,562,1999,Nepal,Government of Nepal,,146,CPN-M,258,,2,,156,147,306,3,Nepal,790,,,,790,790,3,18.1
269,562,2000,Nepal,Government of Nepal,,146,CPN-M,258,,2,,268,259,295,3,Nepal,790,,,,790,790,3,18.1
269,562,2001,Nepal,Government of Nepal,,146,CPN-M,258,,2,,429,380,479,3,Nepal,790,,,,790,790,3,18.1
269,562,2002,Nepal,Government of Nepal,,146,CPN-M,258,,2,,3947,2771,4105,3,Nepal,790,,,,790,790,3,18.1
269,562,2003,Nepal,Government of Nepal,,146,CPN-M,258,,2,,1341,1275,1405,3,Nepal,790,,,,790,790,3,18.1
269,562,2004,Nepal,Government of Nepal,,146,CPN-M,258,,2,,1880,1848,2040,3,Nepal,790,,,,790,790,3,18.1
269,562,2005,Nepal,Government of Nepal,,146,CPN-M,258,,2,,1104,1100,1169,3,Nepal,790,,,,790,790,3,18.1
269,562,2006,Nepal,Government of Nepal,,146,CPN-M,258,,2,,457,452,477,3,Nepal,790,,,,790,790,3,18.1
271,"564, 565",1989,Iraq,Government of Iraq,,116,"KDP, PUK","260, 261",,1,Kurdistan,50,50,50,3,Iraq,645,,,,645,645,2,18.1
271,"564, 565",1990,Iraq,Government of Iraq,,116,"KDP, PUK","260, 261",,1,Kurdistan,94,94,94,3,Iraq,645,,,,645,645,2,18.1
271,"564, 565",1991,Iraq,Government of Iraq,,116,"KDP, PUK","260, 261",,1,Kurdistan,1247,1247,2603,3,Iraq,645,,,,645,645,2,18.1
271,565,1992,Iraq,Government of Iraq,,116,PUK,261,,1,Kurdistan,26,26,52,3,Iraq,645,,,,645,645,2,18.1
271,565,1995,Iraq,Government of Iraq,,116,PUK,261,,1,Kurdistan,262,262,302,3,Iraq,645,,,,645,645,2,18.1
271,565,1996,Iraq,Government of Iraq,,116,PUK,261,,1,Kurdistan,356,356,366,3,"Iran, Iraq",645,,,,645,"630, 645",2,18.1
275,571,1989,Ethiopia,Government of Ethiopia,,97,EPLF,416,,1,Eritrea,5930,5930,5930,3,Ethiopia,530,,,,530,530,4,18.1
275,571,1990,Ethiopia,Government of Ethiopia,,97,EPLF,416,,1,Eritrea,30633,30633,30633,3,Ethiopia,530,,,,530,530,4,18.1
275,571,1991,Ethiopia,Government of Ethiopia,,97,EPLF,416,,1,Eritrea,6907,6904,6907,3,Ethiopia,530,,,,530,530,4,18.1
277,575,1992,Venezuela,Government of Venezuela,,18,Military faction (forces of Hugo Ch?vez),742,,2,,144,144,263,3,Venezuela,101,,,,101,101,5,18.1
283,14929,2016,DR Congo (Zaire),Government of DR Congo (Zaire),,89,Kamuina Nsapu,6590,,2,,164,164,1516,3,DR Congo (Zaire),490,,,,490,490,4,18.1
283,"11377, 11982, 14929, 15135, 15389",2017,DR Congo (Zaire),Government of DR Congo (Zaire),,89,"CMC, CNPSC (Yakutumba), Kamuina Nsapu, M23, MNR","1160, 3043, 6590, 6740, 6920",,2,,1608,1607,2727,3,DR Congo (Zaire),490,,,,490,490,4,18.1
283,584,1996,DR Congo (Zaire),Government of DR Congo (Zaire),,89,AFDL,422,Government of Rwanda,2,,1304,1164,1852,4,DR Congo (Zaire),490,,,517,490,490,4,18.1
283,584,1997,DR Congo (Zaire),Government of DR Congo (Zaire),,89,AFDL,422,"Government of Angola, Government of Rwanda, Government of Uganda",2,,4457,4051,4826,4,DR Congo (Zaire),490,,,"540, 517, 500",490,490,4,18.1
283,"585, 586",1998,DR Congo (Zaire),Government of DR Congo (Zaire),"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe (Rhodesia)",89,"MLC, RCD","423, 424","Government of Rwanda, Government of Uganda, Government of Uganda",2,,3268,3022,5711,4,DR Congo (Zaire),490,"540, 483, 565, 552",,"500, 517, 500",490,490,4,18.1
283,"585, 586",1999,DR Congo (Zaire),Government of DR Congo (Zaire),"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe (Rhodesia)",89,"MLC, RCD","423, 424","Government of Rwanda, Government of Uganda, Government of Uganda",2,,2953,2898,3229,4,DR Congo (Zaire),490,"540, 483, 565, 552",,"500, 517, 500",490,490,4,18.1
283,"585, 586",2000,DR Congo (Zaire),Government of DR Congo (Zaire),"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)",89,"MLC, RCD","423, 424","Government of Rwanda, Government of Uganda",2,,1294,1260,2458,4,DR Congo (Zaire),490,"540, 565, 552",,"500, 517",490,490,4,18.1
283,586,2001,DR Congo (Zaire),Government of DR Congo (Zaire),"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)",89,RCD,424,Government of Rwanda,2,,454,454,734,4,DR Congo (Zaire),490,"540, 565, 552",,517,490,490,4,18.1
283,588,2006,DR Congo (Zaire),Government of DR Congo (Zaire),,89,CNDP,426,,2,,182,54,362,3,"DR Congo (Zaire), Uganda",490,,,,490,"490, 500",4,18.1
283,588,2007,DR Congo (Zaire),Government of DR Congo (Zaire),,89,CNDP,426,,2,,516,516,553,3,DR Congo (Zaire),490,,,,490,490,4,18.1
283,588,2008,DR Congo (Zaire),Government of DR Congo (Zaire),,89,CNDP,426,,2,,486,486,486,3,DR Congo (Zaire),490,,,,490,490,4,18.1
283,11377,2011,DR Congo (Zaire),Government of DR Congo (Zaire),,89,CNPSC (Yakutumba),3043,,2,,41,41,41,3,DR Congo (Zaire),490,,,,490,490,4,18.1
283,"11377, 11982",2012,DR Congo (Zaire),Government of DR Congo (Zaire),,89,"CNPSC (Yakutumba), M23","1160, 3043",", Government of Rwanda, Government of Uganda",2,,703,653,809,4,"DR Congo (Zaire), DR Congo (Zaire), Rwanda",490,,,", 517, 500",490,"490, 490, 517",4,18.1
283,"10509, 11982, 12463",2013,DR Congo (Zaire),Government of DR Congo (Zaire),,89,"APCLS, Forces of Paul Joseph Mukungubila, M23","1160, 1200, 4286",", Government of Rwanda",2,,1379,1359,1434,4,"DR Congo (Zaire), DR Congo (Zaire), Rwanda",490,,,", 517",490,"490, 490, 517",4,18.1
283,"10509, 11377",2014,DR Congo (Zaire),Government of DR Congo (Zaire),,89,"APCLS, CNPSC (Yakutumba)","1200, 3043",,2,,79,56,99,3,DR Congo (Zaire),490,,,,490,490,4,18.1
287,593,1991,Burundi,Government of Burundi,,93,Palipehutu,430,,2,,272,272,551,3,Burundi,516,,,,516,516,4,18.1
287,593,1992,Burundi,Government of Burundi,,93,Palipehutu,430,,2,,61,61,61,3,Burundi,516,,,,516,516,4,18.1
287,594,1994,Burundi,Government of Burundi,,93,CNDD,431,,2,,56,56,532,3,Burundi,516,,,,516,516,4,18.1
287,594,1995,Burundi,Government of Burundi,,93,CNDD,431,,2,,254,235,526,3,Burundi,516,,,,516,516,4,18.1
287,594,1996,Burundi,Government of Burundi,,93,CNDD,431,,2,,531,496,962,3,Burundi,516,,,,516,516,4,18.1
287,"594, 595, 596",1997,Burundi,Government of Burundi,,93,"CNDD, Frolina, Palipehutu-FNL","431, 432, 433",,2,,639,539,1216,3,Burundi,516,,,,516,516,4,18.1
287,"594, 596, 597",1998,Burundi,Government of Burundi,,93,"CNDD, CNDD-FDD, Palipehutu-FNL","431, 432, 434",,2,,621,621,740,3,Burundi,516,,,,516,516,4,18.1
287,"596, 597",1999,Burundi,Government of Burundi,,93,"CNDD-FDD, Palipehutu-FNL","432, 434",,2,,524,321,679,3,Burundi,516,,,,516,516,4,18.1
287,"596, 597",2000,Burundi,Government of Burundi,,93,"CNDD-FDD, Palipehutu-FNL","432, 434",,2,,1348,1227,2123,3,Burundi,516,,,,516,516,4,18.1
287,"596, 597",2001,Burundi,Government of Burundi,,93,"CNDD-FDD, Palipehutu-FNL","432, 434",,2,,1182,1169,2488,3,Burundi,516,,,,516,516,4,18.1
287,"596, 597",2002,Burundi,Government of Burundi,,93,"CNDD-FDD, Palipehutu-FNL","432, 434",,2,,1114,782,1591,3,"Burundi, Burundi, DR Congo (Zaire)",516,,,,516,"516, 516, 490",4,18.1
287,"596, 597",2003,Burundi,Government of Burundi,,93,"CNDD-FDD, Palipehutu-FNL","432, 434",,2,,972,972,1138,3,Burundi,516,,,,516,516,4,18.1
287,596,2004,Burundi,Government of Burundi,,93,Palipehutu-FNL,432,,2,,387,367,425,3,Burundi,516,,,,516,516,4,18.1
287,596,2005,Burundi,Government of Burundi,,93,Palipehutu-FNL,432,,2,,286,286,356,3,Burundi,516,,,,516,516,4,18.1
287,596,2006,Burundi,Government of Burundi,,93,Palipehutu-FNL,432,,2,,141,141,141,3,Burundi,516,,,,516,516,4,18.1
287,596,2008,Burundi,Government of Burundi,,93,Palipehutu-FNL,432,,2,,201,201,205,3,Burundi,516,,,,516,516,4,18.1
287,14842,2014,Burundi,Government of Burundi,,93,RED-TABARA,6513,,2,,49,49,49,3,Burundi,516,,,,516,516,4,18.1
287,"14528, 14649",2015,Burundi,Government of Burundi,,93,"FPB, Military faction (forces of Godefroid Niyombare)","6187, 6297",,2,,133,133,136,3,Burundi,516,,,,516,516,4,18.1
288,"606, 607, 608",1989,Chad,Government of Chad,,87,"Islamic Legion, MOSANAT, Revolutionary Forces of 1 April","442, 443, 444",,2,,315,315,1585,3,"Chad, Chad, Sudan, Sudan",483,,,,483,"483, 483, 625, 625",4,18.1
288,"606, 609",1990,Chad,Government of Chad,,87,"Islamic Legion, MPS","442, 445",,2,,1352,1352,8932,3,"Chad, Chad, Sudan",483,,,,483,"483, 483, 625",4,18.1
288,"610, 611",1991,Chad,Government of Chad,,87,"MDD, Military faction (forces of Maldoum Bada Abbas)","446, 449",,2,,68,68,68,3,Chad,483,,,,483,483,4,18.1
288,"610, 612, 613, 614",1992,Chad,Government of Chad,,87,"CNR, CSNPD, FNT, MDD","446, 447, 448, 450",,2,,899,899,1553,3,Chad,483,,,,483,483,4,18.1
288,"610, 612, 613, 614",1993,Chad,Government of Chad,,87,"CNR, CSNPD, FNT, MDD","446, 447, 448, 450",,2,,120,120,120,3,Chad,483,,,,483,483,4,18.1
288,"612, 613, 614",1994,Chad,Government of Chad,,87,"CNR, CSNPD, FNT","447, 448, 450",,2,,161,161,265,3,Chad,483,,,,483,483,4,18.1
288,"610, 615",1997,Chad,Government of Chad,,87,"FARF, MDD","446, 451",,2,,97,97,97,3,Chad,483,,,,483,483,4,18.1
288,615,1998,Chad,Government of Chad,,87,FARF,451,,2,,34,34,34,3,Chad,483,,,,483,483,4,18.1
288,616,1999,Chad,Government of Chad,,87,MDJT,452,,2,,394,394,1149,3,Chad,483,,,,483,483,4,18.1
288,616,2000,Chad,Government of Chad,,87,MDJT,452,,2,,989,989,1041,3,Chad,483,,,,483,483,4,18.1
288,616,2001,Chad,Government of Chad,,87,MDJT,452,,2,,226,226,326,3,Chad,483,,,,483,483,4,18.1
288,616,2002,Chad,Government of Chad,,87,MDJT,452,,2,,294,294,350,3,Chad,483,,,,483,483,4,18.1
288,616,2003,Chad,Government of Chad,,87,MDJT,452,,2,,37,37,189,3,Chad,483,,,,483,483,4,18.1
288,617,2005,Chad,Government of Chad,,87,FUCD,453,,2,,100,100,356,3,Chad,483,,,,483,483,4,18.1
288,"617, 618, 619",2006,Chad,Government of Chad,,87,"FUCD, RAFD, UFDD","453, 454, 456",,2,,1250,1250,2623,3,Chad,483,,,,483,483,4,18.1
288,619,2007,Chad,Government of Chad,,87,UFDD,456,,2,,69,69,380,3,Chad,483,,,,483,483,4,18.1
288,620,2008,Chad,Government of Chad,,87,AN,716,,2,,991,991,1361,3,Chad,483,,,,483,483,4,18.1
288,621,2009,Chad,Government of Chad,,87,UFR,1069,,2,,131,131,324,3,Chad,483,,,,483,483,4,18.1
288,622,2010,Chad,Government of Chad,,87,PFNR,1112,,2,,42,42,83,3,"Chad, Sudan",483,,,,483,"483, 625",4,18.1
289,"623, 624, 626",1989,Colombia,Government of Colombia,,17,"ELN, EPL, FARC","743, 744, 746",,2,,238,237,944,3,Colombia,100,,,,100,100,5,18.1
289,"623, 624, 626",1990,Colombia,Government of Colombia,,17,"ELN, EPL, FARC","743, 744, 746",,2,,501,501,568,3,Colombia,100,,,,100,100,5,18.1
